deal_id,month,collections_available,servicing_fee_paid,senior_interest_paid,senior_principal_paid,subordinate_interest_paid,subordinate_principal_paid,excess_spread_to_originator,ce_opening_balance,ce_drawn_this_month,ce_closing_balance,ce_cover_ratio
D0150,2026-01-01,4.99,0.11,0.81,3.61,0.0,0.0,0.46,9.69,0.0,9.69,0.0946
D0150,2026-02-01,4.95,0.11,0.73,3.7,0.0,0.0,0.41,9.69,0.0,9.69,0.0981
D0150,2026-03-01,4.13,0.11,0.69,3.15,0.0,0.0,0.18,9.69,0.0,9.69,0.1014
D0150,2026-04-01,4.56,0.1,0.72,3.43,0.0,0.0,0.31,9.69,0.0,9.69,0.1052
D0150,2026-05-01,3.92,0.1,0.63,3.09,0.0,0.0,0.1,9.69,0.0,9.69,0.1088
D0150,2026-06-01,3.85,0.1,0.63,2.91,0.0,0.0,0.21,9.69,0.0,9.69,0.1125
D0150,2026-07-01,4.14,0.09,0.69,3.05,0.0,0.0,0.31,9.69,0.0,9.69,0.1166
D0153,2025-01-01,15.44,0.19,1.93,13.22,0.0,0.0,0.1,25.77,0.0,25.77,0.1106
D0153,2025-02-01,11.47,0.18,1.74,9.22,0.0,0.0,0.33,25.77,0.0,25.77,0.1152
D0153,2025-03-01,13.47,0.17,2.01,11.14,0.0,0.0,0.15,25.77,0.0,25.77,0.1212
D0153,2025-04-01,14.37,0.17,1.78,11.45,0.0,0.0,0.97,25.77,0.0,25.77,0.1281
D0153,2025-05-01,13.35,0.16,1.56,10.81,0.0,0.0,0.82,25.77,0.0,25.77,0.1354
D0153,2025-06-01,11.13,0.15,1.87,8.68,0.0,0.0,0.43,25.77,0.0,25.77,0.1419
D0153,2025-07-01,10.24,0.14,1.63,7.87,0.0,0.0,0.6,25.77,0.0,25.77,0.1483
D0153,2025-09-01,9.98,0.13,1.39,8.0,0.0,0.0,0.46,25.77,0.0,25.77,0.1621
D0153,2025-10-01,8.82,0.12,1.29,7.08,0.0,0.0,0.33,25.77,0.0,25.77,0.1697
D0153,2025-11-01,9.24,0.12,1.22,7.69,0.0,0.0,0.21,25.77,0.0,25.77,0.1787
D0153,2025-12-01,8.35,0.11,1.22,6.87,0.0,0.0,0.15,25.77,0.0,25.77,0.1877
D0153,2026-01-01,7.28,0.11,1.15,5.45,0.0,0.0,0.57,25.77,0.0,25.77,0.1954
D0153,2026-02-01,6.67,0.1,1.14,5.2,0.0,0.0,0.23,25.77,0.0,25.77,0.2034
D0153,2026-03-01,7.55,0.1,1.06,6.17,0.0,0.0,0.22,25.77,0.0,25.77,0.2138
D0153,2026-04-01,6.1,0.1,1.12,4.87,0.0,0.0,0.01,25.77,0.0,25.77,0.2228
D0153,2026-05-01,7.43,0.09,1.08,5.95,0.0,0.0,0.31,25.77,0.0,25.77,0.2349
D0153,2026-06-01,6.76,0.09,1.06,5.58,0.0,0.0,0.03,25.77,0.0,25.77,0.2475
D0153,2026-07-01,6.13,0.08,0.96,5.02,0.0,0.0,0.07,25.77,0.0,25.77,0.2601
D0158,2025-02-01,0.14,0.0,0.0,0.0,0.02,0.11,0.01,0.09,0.0,0.09,
D0158,2025-03-01,0.11,0.0,0.0,0.0,0.02,0.09,0.0,0.09,0.0,0.09,
D0158,2025-04-01,0.11,0.0,0.0,0.0,0.02,0.09,0.0,0.09,0.0,0.09,
D0158,2025-05-01,0.12,0.0,0.0,0.0,0.02,0.09,0.01,0.09,0.0,0.09,
D0158,2025-06-01,0.1,0.0,0.0,0.0,0.02,0.08,0.0,0.09,0.0,0.09,
D0158,2025-07-01,0.09,0.0,0.0,0.0,0.02,0.07,0.0,0.09,0.0,0.09,
D0158,2025-08-01,0.09,0.0,0.0,0.0,0.02,0.07,0.0,0.09,0.0,0.09,
D0158,2025-09-01,0.1,0.0,0.0,0.0,0.02,0.07,0.01,0.09,0.0,0.09,
D0158,2025-10-01,0.09,0.0,0.0,0.0,0.02,0.07,0.0,0.09,0.0,0.09,
D0158,2025-11-01,0.09,0.0,0.0,0.0,0.02,0.06,0.01,0.09,0.0,0.09,
D0158,2025-12-01,0.09,0.0,0.0,0.0,0.01,0.07,0.01,0.09,0.0,0.09,
D0158,2026-01-01,0.06,0.0,0.0,0.0,0.01,0.05,0.0,0.09,0.0,0.09,
D0158,2026-02-01,0.07,0.0,0.0,0.0,0.01,0.06,0.0,0.09,0.0,0.09,
D0158,2026-03-01,0.07,0.0,0.0,0.0,0.01,0.06,0.0,0.09,0.0,0.09,
D0158,2026-04-01,0.07,0.0,0.0,0.0,0.01,0.06,0.0,0.09,0.0,0.09,
D0158,2026-05-01,0.06,0.0,0.0,0.0,0.01,0.05,0.0,0.09,0.0,0.09,
D0158,2026-06-01,0.06,0.0,0.0,0.0,0.01,0.05,0.0,0.09,0.0,0.09,
D0158,2026-07-01,0.06,0.0,0.0,0.0,0.01,0.05,0.0,0.09,0.0,0.09,
D0160,2025-04-01,15.22,0.4,3.42,11.15,0.0,0.0,0.25,35.52,0.0,35.52,0.1123
D0160,2025-05-01,15.06,0.38,3.37,10.82,0.0,0.0,0.49,35.52,0.0,35.52,0.1163
D0160,2025-06-01,14.88,0.37,3.12,10.44,0.0,0.0,0.95,35.52,0.0,35.52,0.1204
D0160,2025-07-01,13.62,0.36,2.99,10.1,0.0,0.0,0.17,35.52,0.0,35.52,0.1247
D0160,2025-08-01,14.04,0.35,2.97,9.74,0.0,0.0,0.98,35.52,0.0,35.52,0.1291
D0160,2025-09-01,13.64,0.33,3.06,9.37,0.0,0.0,0.88,35.52,0.0,35.52,0.1337
D0160,2025-11-01,12.32,0.31,2.71,8.75,0.0,0.0,0.55,35.52,0.0,35.52,0.1433
D0160,2025-12-01,11.33,0.3,2.41,8.44,0.0,0.0,0.18,35.52,0.0,35.52,0.1483
D0160,2026-01-01,11.26,0.29,2.54,8.2,0.0,0.0,0.23,35.52,0.0,35.52,0.1536
D0160,2026-02-01,10.61,0.28,2.43,7.89,0.0,0.0,0.01,35.52,0.0,35.52,0.159
D0160,2026-03-01,10.5,0.27,2.29,7.62,0.0,0.0,0.32,35.52,0.0,35.52,0.1646
D0160,2026-04-01,10.53,0.26,2.38,7.38,0.0,0.0,0.51,35.52,0.0,35.52,0.1705
D0160,2026-05-01,10.27,0.25,2.12,7.11,0.0,0.0,0.79,35.52,0.0,35.52,0.1765
D0160,2026-06-01,9.14,0.24,2.02,6.87,0.0,0.0,0.01,35.52,0.0,35.52,0.1827
D0160,2026-07-01,9.17,0.24,2.14,6.63,0.0,0.0,0.16,35.52,0.0,35.52,0.1892
D0165,2025-03-01,13.73,0.22,2.42,10.91,0.0,0.0,0.18,11.04,0.0,11.04,0.0517
D0165,2025-04-01,15.11,0.21,2.2,12.38,0.0,0.0,0.32,11.04,0.0,11.04,0.0549
D0165,2025-05-01,12.77,0.2,1.87,9.82,0.0,0.0,0.88,11.04,0.0,11.04,0.0577
D0165,2025-06-01,13.07,0.19,2.03,10.25,0.0,0.0,0.6,11.04,0.0,11.04,0.061
D0165,2025-07-01,11.8,0.18,1.96,9.59,0.0,0.0,0.07,11.04,0.0,11.04,0.0644
D0165,2025-08-01,11.51,0.17,1.7,9.64,0.0,0.0,0.0,11.04,0.16,10.88,0.0672
D0165,2025-09-01,11.08,0.16,1.54,9.38,0.0,0.0,0.0,10.88,0.55,10.33,0.0677
D0165,2025-10-01,10.86,0.15,1.53,8.53,0.0,0.0,0.65,10.33,0.0,10.33,0.0718
D0165,2025-11-01,8.89,0.14,1.31,7.44,0.0,0.0,0.0,10.33,0.42,9.91,0.0726
D0165,2025-12-01,8.84,0.13,1.38,7.33,0.0,0.0,0.0,9.91,0.18,9.73,0.0753
D0165,2026-01-01,8.47,0.13,1.22,7.12,0.0,0.0,0.0,9.73,0.22,9.51,0.0779
D0165,2026-02-01,8.57,0.12,1.24,6.95,0.0,0.0,0.26,9.51,0.0,9.51,0.0826
D0165,2026-03-01,7.08,0.11,1.06,5.91,0.0,0.0,0.0,9.51,0.29,9.22,0.0844
D0165,2026-04-01,6.37,0.11,1.02,5.24,0.0,0.0,0.0,9.22,0.11,9.11,0.0876
D0165,2026-07-01,5.8,0.09,0.95,4.76,0.0,0.0,0.0,9.11,0.1,9.01,0.101
D0167,2026-01-01,0.72,0.02,0.0,0.0,0.1,0.59,0.01,0.55,0.0,0.55,
D0167,2026-02-01,0.75,0.02,0.0,0.0,0.11,0.57,0.05,0.55,0.0,0.55,
D0167,2026-03-01,0.72,0.02,0.0,0.0,0.08,0.58,0.04,0.55,0.0,0.55,
D0167,2026-04-01,0.69,0.02,0.0,0.0,0.09,0.55,0.03,0.55,0.0,0.55,
D0167,2026-05-01,0.63,0.01,0.0,0.0,0.09,0.49,0.04,0.55,0.0,0.55,
D0167,2026-06-01,0.6,0.01,0.0,0.0,0.1,0.48,0.01,0.55,0.0,0.55,
D0167,2026-07-01,0.59,0.01,0.0,0.0,0.08,0.46,0.04,0.55,0.0,0.55,
D0169,2025-07-01,7.7,0.19,1.24,5.61,0.0,0.0,0.66,0.0,0.0,0.0,0.0
D0169,2025-08-01,7.33,0.19,1.1,5.46,0.0,0.0,0.58,0.0,0.0,0.0,0.0
D0169,2025-09-01,6.95,0.18,1.14,5.29,0.0,0.0,0.34,0.0,0.0,0.0,0.0
D0169,2025-10-01,6.88,0.17,1.13,5.1,0.0,0.0,0.48,0.0,0.0,0.0,0.0
D0169,2025-11-01,6.3,0.16,1.03,4.86,0.0,0.0,0.25,0.0,0.0,0.0,0.0
D0169,2025-12-01,6.15,0.16,0.99,4.63,0.0,0.0,0.37,0.0,0.0,0.0,0.0
D0169,2026-02-01,5.57,0.15,1.04,4.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0
D0169,2026-03-01,5.53,0.14,0.92,4.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0
D0169,2026-04-01,4.98,0.13,0.83,3.96,0.0,0.0,0.06,0.0,0.0,0.0,0.0
D0169,2026-05-01,4.79,0.13,0.86,3.77,0.0,0.0,0.03,0.0,0.0,0.0,0.0
D0169,2026-06-01,4.85,0.12,0.73,3.63,0.0,0.0,0.37,0.0,0.0,0.0,0.0
D0169,2026-07-01,4.56,0.12,0.8,3.48,0.0,0.0,0.16,0.0,0.0,0.0,0.0
D0170,2024-09-01,11.74,0.22,1.33,9.91,0.0,0.0,0.28,9.32,0.0,9.32,0.0652
D0170,2024-10-01,6.61,0.21,1.26,4.64,0.0,0.0,0.5,9.32,0.0,9.32,0.0674
D0170,2024-11-01,6.64,0.21,1.43,4.44,0.0,0.0,0.56,9.32,0.0,9.32,0.0697
D0170,2024-12-01,6.74,0.2,1.34,4.55,0.0,0.0,0.65,9.32,0.0,9.32,0.0721
D0170,2025-01-01,5.68,0.19,1.35,3.9,0.0,0.0,0.24,9.32,0.0,9.32,0.0744
D0170,2025-03-01,5.8,0.18,1.3,4.05,0.0,0.0,0.27,9.32,0.0,9.32,0.0793
D0170,2025-04-01,5.61,0.18,1.16,3.81,0.0,0.0,0.46,9.32,0.0,9.32,0.0819
D0170,2025-05-01,5.0,0.17,1.1,3.52,0.0,0.0,0.21,9.32,0.0,9.32,0.0845
D0170,2025-06-01,4.83,0.16,1.16,3.33,0.0,0.0,0.18,9.32,0.0,9.32,0.0872
D0170,2025-07-01,4.61,0.16,0.94,3.49,0.0,0.0,0.02,9.32,0.0,9.32,0.0901
D0170,2025-08-01,4.59,0.15,0.97,3.34,0.0,0.0,0.13,9.32,0.0,9.32,0.0931
D0170,2025-09-01,4.7,0.15,0.98,3.4,0.0,0.0,0.17,9.32,0.0,9.32,0.0964
D0170,2025-10-01,4.48,0.14,1.0,2.99,0.0,0.0,0.35,9.32,0.0,9.32,0.0995
D0170,2025-11-01,3.91,0.14,0.94,2.79,0.0,0.0,0.04,9.32,0.0,9.32,0.1025
D0170,2025-12-01,4.16,0.14,0.89,2.75,0.0,0.0,0.38,9.32,0.0,9.32,0.1057
D0170,2026-01-01,4.22,0.13,0.84,2.87,0.0,0.0,0.38,9.32,0.0,9.32,0.1093
D0170,2026-02-01,3.81,0.13,0.8,2.75,0.0,0.0,0.13,9.32,0.0,9.32,0.1129
D0170,2026-03-01,3.86,0.12,0.81,2.61,0.0,0.0,0.32,9.32,0.0,9.32,0.1166
D0170,2026-04-01,3.59,0.12,0.74,2.41,0.0,0.0,0.32,9.32,0.0,9.32,0.1202
D0170,2026-05-01,3.67,0.12,0.73,2.61,0.0,0.0,0.21,9.32,0.0,9.32,0.1244
D0170,2026-06-01,3.67,0.11,0.79,2.57,0.0,0.0,0.2,9.32,0.0,9.32,0.1289
D0170,2026-07-01,3.49,0.11,0.74,2.52,0.0,0.0,0.12,9.32,0.0,9.32,0.1335
D0171,2024-12-01,0.32,0.0,0.0,0.0,0.08,0.21,0.03,0.24,0.0,0.24,
D0171,2025-01-01,0.31,0.0,0.0,0.0,0.08,0.2,0.03,0.24,0.0,0.24,
D0171,2025-02-01,0.28,0.0,0.0,0.0,0.07,0.19,0.02,0.24,0.0,0.24,
D0171,2025-03-01,0.25,0.0,0.0,0.0,0.07,0.17,0.01,0.24,0.0,0.24,
D0171,2025-04-01,0.27,0.0,0.0,0.0,0.07,0.19,0.01,0.24,0.0,0.24,
D0171,2025-05-01,0.23,0.0,0.0,0.0,0.06,0.17,0.0,0.24,0.0,0.24,
D0171,2025-07-01,0.24,0.0,0.0,0.0,0.06,0.17,0.01,0.24,0.0,0.24,
D0171,2025-08-01,0.24,0.0,0.0,0.0,0.05,0.17,0.02,0.24,0.0,0.24,
D0171,2025-09-01,0.24,0.0,0.0,0.0,0.06,0.16,0.02,0.24,0.0,0.24,
D0171,2025-10-01,0.19,0.0,0.0,0.0,0.05,0.14,0.0,0.24,0.0,0.24,
D0171,2025-11-01,0.21,0.0,0.0,0.0,0.06,0.14,0.01,0.24,0.0,0.24,
D0171,2025-12-01,0.22,0.0,0.0,0.0,0.05,0.15,0.02,0.24,0.0,0.24,
D0171,2026-01-01,0.18,0.0,0.0,0.0,0.05,0.13,0.0,0.24,0.0,0.24,
D0171,2026-02-01,0.21,0.0,0.0,0.0,0.06,0.13,0.02,0.24,0.0,0.24,
D0171,2026-03-01,0.18,0.0,0.0,0.0,0.05,0.13,0.0,0.24,0.0,0.24,
D0171,2026-04-01,0.18,0.0,0.0,0.0,0.05,0.12,0.01,0.24,0.0,0.24,
D0171,2026-05-01,0.2,0.0,0.0,0.0,0.05,0.13,0.02,0.24,0.0,0.24,
D0171,2026-06-01,0.18,0.0,0.0,0.0,0.05,0.12,0.01,0.24,0.0,0.24,
D0171,2026-07-01,0.18,0.0,0.0,0.0,0.05,0.12,0.01,0.24,0.0,0.24,
D0172,2024-08-01,12.96,0.24,1.64,10.45,0.0,0.0,0.63,11.0,0.0,11.0,0.0668
D0172,2024-09-01,10.67,0.23,1.45,8.73,0.0,0.0,0.26,11.0,0.0,11.0,0.0705
D0172,2024-10-01,11.03,0.22,1.31,9.09,0.0,0.0,0.41,11.0,0.0,11.0,0.0749
D0172,2024-11-01,11.05,0.2,1.19,9.29,0.0,0.0,0.37,11.0,0.0,11.0,0.0799
D0172,2024-12-01,13.37,0.19,1.08,11.49,0.0,0.0,0.61,11.0,0.0,11.0,0.0872
D0172,2025-01-01,9.45,0.18,1.06,7.88,0.0,0.0,0.33,11.0,0.0,11.0,0.093
D0172,2025-02-01,8.72,0.16,0.96,7.58,0.0,0.0,0.02,11.0,0.0,11.0,0.0994
D0172,2025-03-01,8.52,0.15,0.83,7.54,0.0,0.0,0.0,11.0,0.27,10.73,0.104
D0172,2025-04-01,6.69,0.14,0.88,5.67,0.0,0.0,0.0,10.73,0.23,10.5,0.1077
D0172,2025-05-01,6.66,0.14,0.87,5.63,0.0,0.0,0.02,10.5,0.0,10.5,0.1143
D0172,2025-06-01,6.69,0.13,0.67,5.81,0.0,0.0,0.08,10.5,0.0,10.5,0.1221
D0172,2025-07-01,6.76,0.12,0.67,5.77,0.0,0.0,0.2,10.5,0.0,10.5,0.1308
D0174,2024-06-01,6.14,0.13,0.9,4.7,0.0,0.0,0.41,5.84,0.0,5.84,0.0638
D0174,2024-07-01,5.77,0.13,0.9,4.42,0.0,0.0,0.32,5.84,0.0,5.84,0.067
D0174,2024-08-01,5.39,0.12,0.82,4.23,0.0,0.0,0.22,5.84,0.0,5.84,0.0704
D0174,2024-09-01,5.08,0.12,0.75,3.89,0.0,0.0,0.32,5.84,0.0,5.84,0.0739
D0174,2024-10-01,4.59,0.11,0.66,3.73,0.0,0.0,0.09,5.84,0.0,5.84,0.0775
D0174,2024-11-01,4.67,0.1,0.68,3.57,0.0,0.0,0.32,5.84,0.0,5.84,0.0814
D0174,2024-12-01,4.22,0.1,0.63,3.39,0.0,0.0,0.1,5.84,0.0,5.84,0.0854
D0174,2025-01-01,4.03,0.09,0.53,3.38,0.0,0.0,0.03,5.84,0.0,5.84,0.0899
D0174,2025-03-01,3.61,0.08,0.51,2.9,0.0,0.0,0.12,5.84,0.0,5.84,0.1028
D0174,2025-04-01,3.41,0.08,0.47,2.73,0.0,0.0,0.13,5.84,0.0,5.84,0.108
D0174,2025-06-01,3.19,0.07,0.48,2.45,0.0,0.0,0.19,5.84,0.0,5.84,0.1192
D0174,2025-07-01,2.97,0.07,0.46,2.3,0.0,0.0,0.14,5.84,0.0,5.84,0.1251
D0174,2025-08-01,2.84,0.06,0.4,2.23,0.0,0.0,0.15,5.84,0.0,5.84,0.1313
D0174,2025-09-01,2.81,0.06,0.41,2.16,0.0,0.0,0.18,5.84,0.0,5.84,0.138
D0174,2025-10-01,2.52,0.06,0.31,2.03,0.0,0.0,0.12,5.84,0.0,5.84,0.145
D0174,2025-11-01,2.48,0.06,0.31,1.99,0.0,0.0,0.12,5.84,0.0,5.84,0.1525
D0174,2025-12-01,2.33,0.05,0.34,1.81,0.0,0.0,0.13,5.84,0.0,5.84,0.1601
D0174,2026-01-01,2.21,0.05,0.37,1.73,0.0,0.0,0.06,5.84,0.0,5.84,0.1681
D0174,2026-02-01,2.17,0.05,0.31,1.67,0.0,0.0,0.14,5.84,0.0,5.84,0.1765
D0174,2026-04-01,1.93,0.04,0.27,1.49,0.0,0.0,0.13,5.84,0.0,5.84,0.1946
D0174,2026-05-01,2.49,0.04,0.28,2.09,0.0,0.0,0.08,5.84,0.0,5.84,0.2092
D0174,2026-06-01,1.64,0.04,0.26,1.34,0.0,0.0,0.0,5.84,0.0,5.84,0.2197
D0174,2026-07-01,1.58,0.04,0.21,1.29,0.0,0.0,0.04,5.84,0.0,5.84,0.2309
D0175,2024-06-01,7.24,0.15,1.94,4.68,0.0,0.0,0.47,14.83,0.0,14.83,0.0758
D0175,2024-08-01,16.18,0.13,1.9,13.29,0.0,0.0,0.86,14.83,0.0,14.83,0.0834
D0175,2024-09-01,6.65,0.13,1.74,4.12,0.0,0.0,0.66,14.83,0.0,14.83,0.0853
D0175,2024-10-01,5.9,0.13,1.62,3.85,0.0,0.0,0.3,14.83,0.0,14.83,0.0873
D0175,2024-11-01,6.24,0.13,1.6,3.92,0.0,0.0,0.59,14.83,0.0,14.83,0.0893
D0175,2024-12-01,5.44,0.12,1.53,3.77,0.0,0.0,0.02,14.83,0.0,14.83,0.0914
D0175,2025-01-01,10.92,0.12,1.54,8.93,0.0,0.0,0.33,14.83,0.0,14.83,0.0967
D0176,2025-03-01,10.73,0.18,1.84,7.7,0.0,0.0,1.01,15.52,0.0,15.52,0.0723
D0176,2025-04-01,16.69,0.17,1.81,13.71,0.0,0.0,1.0,15.52,0.0,15.52,0.0772
D0176,2025-05-01,9.21,0.16,1.52,6.67,0.0,0.0,0.86,15.52,0.0,15.52,0.0799
D0176,2025-06-01,7.56,0.16,1.73,5.44,0.0,0.0,0.23,15.52,0.0,15.52,0.0822
D0176,2025-07-01,8.13,0.15,1.48,6.08,0.0,0.0,0.42,15.52,0.0,15.52,0.0849
D0176,2025-08-01,7.17,0.15,1.64,5.38,0.0,0.0,0.0,15.52,0.13,15.39,0.0868
D0176,2025-09-01,7.54,0.14,1.3,5.89,0.0,0.0,0.21,15.39,0.0,15.39,0.0898
D0176,2025-10-01,7.53,0.14,1.36,5.26,0.0,0.0,0.77,15.39,0.0,15.39,0.0926
D0176,2025-11-01,9.85,0.13,1.28,8.44,0.0,0.0,0.0,15.39,0.41,14.98,0.0949
D0176,2025-12-01,5.56,0.13,1.18,4.25,0.0,0.0,0.0,14.98,0.15,14.83,0.0966
D0176,2026-01-01,5.7,0.12,1.06,4.52,0.0,0.0,0.0,14.83,0.27,14.56,0.0977
D0176,2026-02-01,6.49,0.12,1.11,4.85,0.0,0.0,0.41,14.56,0.0,14.56,0.101
D0176,2026-03-01,5.92,0.12,1.26,4.54,0.0,0.0,0.0,14.56,0.16,14.4,0.1031
D0176,2026-04-01,6.0,0.11,1.24,4.65,0.0,0.0,0.0,14.4,0.17,14.23,0.1054
D0176,2026-05-01,5.88,0.11,1.07,4.7,0.0,0.0,0.0,14.23,0.12,14.11,0.1083
D0176,2026-06-01,5.17,0.11,0.97,4.09,0.0,0.0,0.0,14.11,0.21,13.9,0.1102
D0177,2024-11-01,4.55,0.14,0.77,3.56,0.0,0.0,0.08,4.93,0.0,4.93,0.0557
D0177,2024-12-01,7.09,0.14,0.84,5.75,0.0,0.0,0.36,4.93,0.0,4.93,0.0596
D0177,2025-01-01,4.31,0.13,0.83,3.1,0.0,0.0,0.25,4.93,0.0,4.93,0.0619
D0177,2025-02-01,4.44,0.12,0.72,3.38,0.0,0.0,0.22,4.93,0.0,4.93,0.0646
D0177,2025-03-01,4.49,0.12,0.8,3.21,0.0,0.0,0.36,4.93,0.0,4.93,0.0675
D0177,2025-04-01,3.02,0.12,0.74,2.16,0.0,0.0,0.0,4.93,0.08,4.85,0.0684
D0177,2025-05-01,3.56,0.11,0.69,2.76,0.0,0.0,0.0,4.85,0.15,4.7,0.069
D0177,2025-06-01,3.17,0.11,0.58,2.48,0.0,0.0,0.0,4.7,0.15,4.55,0.0693
D0177,2025-07-01,2.9,0.1,0.52,2.28,0.0,0.0,0.0,4.55,0.06,4.49,0.0708
D0177,2025-08-01,3.04,0.1,0.56,2.38,0.0,0.0,0.0,4.49,0.14,4.35,0.0713
D0177,2025-09-01,2.79,0.1,0.51,2.18,0.0,0.0,0.0,4.35,0.1,4.25,0.0722
D0177,2025-10-01,2.68,0.09,0.49,2.1,0.0,0.0,0.0,4.25,0.13,4.12,0.0726
D0177,2025-11-01,2.63,0.09,0.55,1.87,0.0,0.0,0.12,4.12,0.0,4.12,0.0751
D0177,2025-12-01,3.19,0.09,0.54,2.35,0.0,0.0,0.21,4.12,0.0,4.12,0.0785
D0177,2026-01-01,2.44,0.08,0.45,1.77,0.0,0.0,0.14,4.12,0.0,4.12,0.0812
D0177,2026-02-01,2.62,0.08,0.49,1.89,0.0,0.0,0.16,4.12,0.0,4.12,0.0843
D0177,2026-03-01,2.39,0.08,0.49,1.64,0.0,0.0,0.18,4.12,0.0,4.12,0.0873
D0177,2026-04-01,2.53,0.07,0.38,2.07,0.0,0.0,0.01,4.12,0.0,4.12,0.0913
D0177,2026-05-01,1.88,0.07,0.36,1.37,0.0,0.0,0.08,4.12,0.0,4.12,0.0941
D0177,2026-06-01,2.06,0.07,0.45,1.39,0.0,0.0,0.15,4.12,0.0,4.12,0.0972
D0177,2026-07-01,1.79,0.07,0.38,1.32,0.0,0.0,0.02,4.12,0.0,4.12,0.1003
D0180,2026-02-01,12.59,0.31,2.19,9.97,0.0,0.0,0.12,19.06,0.0,19.06,0.0798
D0180,2026-03-01,13.23,0.3,2.37,9.65,0.0,0.0,0.91,19.06,0.0,19.06,0.0831
D0180,2026-04-01,18.24,0.28,2.21,15.58,0.0,0.0,0.17,19.06,0.0,19.06,0.0892
D0180,2026-05-01,11.67,0.27,2.0,9.13,0.0,0.0,0.27,19.06,0.0,19.06,0.0932
D0180,2026-06-01,11.71,0.25,1.9,8.71,0.0,0.0,0.85,19.06,0.0,19.06,0.0973
D0180,2026-07-01,9.96,0.24,1.72,8.0,0.0,0.0,0.0,19.06,0.2,18.86,0.1004
D0181,2025-03-01,12.94,0.09,1.17,11.53,0.0,0.0,0.15,4.91,0.0,4.91,0.0412
D0181,2025-04-01,10.3,0.08,1.04,8.82,0.0,0.0,0.36,4.91,0.0,4.91,0.0445
D0181,2025-05-01,6.8,0.08,0.81,5.67,0.0,0.0,0.24,4.91,0.0,4.91,0.0469
D0181,2025-06-01,6.67,0.08,0.91,5.42,0.0,0.0,0.26,4.91,0.0,4.91,0.0495
D0181,2025-07-01,6.07,0.07,0.94,5.03,0.0,0.0,0.03,4.91,0.0,4.91,0.0521
D0181,2025-08-01,6.13,0.07,0.86,4.77,0.0,0.0,0.43,4.91,0.0,4.91,0.0549
D0181,2025-09-01,5.6,0.06,0.73,4.59,0.0,0.0,0.22,4.91,0.0,4.91,0.0579
D0181,2025-10-01,5.1,0.06,0.63,4.3,0.0,0.0,0.11,4.91,0.0,4.91,0.061
D0181,2025-11-01,4.99,0.06,0.72,4.1,0.0,0.0,0.11,4.91,0.0,4.91,0.0643
D0181,2025-12-01,4.73,0.06,0.67,3.93,0.0,0.0,0.07,4.91,0.0,4.91,0.0677
D0181,2026-01-01,6.95,0.05,0.61,6.0,0.0,0.0,0.29,4.91,0.0,4.91,0.0738
D0181,2026-02-01,4.09,0.05,0.55,3.34,0.0,0.0,0.15,4.91,0.0,4.91,0.0778
D0181,2026-03-01,3.83,0.05,0.5,3.24,0.0,0.0,0.04,4.91,0.0,4.91,0.082
D0181,2026-04-01,3.71,0.04,0.54,3.01,0.0,0.0,0.12,4.91,0.0,4.91,0.0863
D0181,2026-05-01,3.58,0.04,0.52,2.87,0.0,0.0,0.15,4.91,0.0,4.91,0.0909
D0181,2026-06-01,3.31,0.04,0.44,2.72,0.0,0.0,0.11,4.91,0.0,4.91,0.0957
D0181,2026-07-01,3.14,0.04,0.45,2.63,0.0,0.0,0.02,4.91,0.0,4.91,0.1009
D0182,2026-03-01,13.58,0.26,2.11,10.11,0.0,0.0,1.1,27.02,0.0,27.02,0.091
D0182,2026-04-01,12.81,0.25,1.77,10.38,0.0,0.0,0.41,27.02,0.0,27.02,0.0943
D0182,2026-05-01,12.49,0.24,2.39,9.33,0.0,0.0,0.53,27.02,0.0,27.02,0.0975
D0182,2026-06-01,12.32,0.24,2.03,8.85,0.0,0.0,1.2,27.02,0.0,27.02,0.1007
D0182,2026-07-01,11.11,0.23,1.72,9.13,0.0,0.0,0.03,27.02,0.0,27.02,0.1042
D0183,2024-09-01,5.57,0.09,0.94,4.45,0.0,0.0,0.09,3.34,0.0,3.34,0.037
D0183,2024-10-01,5.54,0.09,0.9,4.35,0.0,0.0,0.2,3.34,0.0,3.34,0.0389
D0183,2024-11-01,5.14,0.09,0.9,3.95,0.0,0.0,0.2,3.34,0.0,3.34,0.0408
D0183,2024-12-01,5.11,0.08,0.92,3.8,0.0,0.0,0.31,3.34,0.0,3.34,0.0427
D0183,2025-01-01,4.76,0.08,0.8,3.79,0.0,0.0,0.09,3.34,0.0,3.34,0.0449
D0183,2025-02-01,4.46,0.07,0.74,3.53,0.0,0.0,0.12,3.34,0.0,3.34,0.0472
D0183,2025-03-01,4.33,0.07,0.75,3.47,0.0,0.0,0.04,3.34,0.0,3.34,0.0496
D0183,2025-04-01,4.41,0.07,0.66,3.42,0.0,0.0,0.26,3.34,0.0,3.34,0.0522
D0183,2025-05-01,3.89,0.06,0.61,3.12,0.0,0.0,0.1,3.34,0.0,3.34,0.0549
D0183,2025-06-01,3.88,0.06,0.61,3.11,0.0,0.0,0.1,3.34,0.0,3.34,0.0579
D0183,2025-07-01,3.53,0.06,0.54,2.67,0.0,0.0,0.26,3.34,0.0,3.34,0.0607
