deal_id,month,pos_0dpd,pos_1_30dpd,pos_31_60dpd,pos_61_90dpd,pos_90plus_dpd,cumulative_default_amount
D0028,2025-04-01,16.84,0.26,0.0,0.0,0.0,0.0
D0028,2025-05-01,16.75,0.31,0.06,0.0,0.0,0.0
D0028,2025-06-01,16.06,0.31,0.09,0.01,0.0,0.0
D0028,2025-07-01,14.31,0.28,0.1,0.02,0.0,0.0
D0028,2025-09-01,12.73,0.25,0.09,0.03,0.01,0.0
D0028,2025-10-01,13.31,0.26,0.1,0.04,0.02,0.0
D0028,2025-11-01,11.62,0.23,0.09,0.04,0.02,0.0
D0028,2025-12-01,11.97,0.23,0.09,0.04,0.03,0.0
D0028,2026-01-01,11.33,0.22,0.09,0.04,0.04,0.0
D0028,2026-02-01,11.08,0.22,0.08,0.04,0.05,0.01
D0028,2026-03-01,11.01,0.21,0.08,0.04,0.06,0.01
D0028,2026-04-01,10.54,0.21,0.08,0.04,0.07,0.01
D0028,2026-05-01,9.3,0.18,0.07,0.04,0.06,0.01
D0028,2026-06-01,8.64,0.17,0.07,0.03,0.07,0.02
D0028,2026-07-01,9.05,0.18,0.07,0.03,0.08,0.02
D0029,2026-04-01,236.35,11.14,0.0,0.0,0.0,0.0
D0029,2026-05-01,211.34,14.01,4.34,0.0,0.0,0.0
D0029,2026-06-01,196.06,14.47,7.71,1.75,0.0,0.0
D0029,2026-07-01,175.08,13.43,9.13,3.75,0.77,0.0
D0030,2025-07-01,176.81,8.33,0.0,0.0,0.0,0.0
D0030,2025-08-01,163.71,10.85,3.36,0.0,0.0,0.0
D0030,2025-09-01,155.62,11.49,6.12,1.39,0.0,0.0
D0030,2025-10-01,148.92,11.42,7.77,3.19,0.66,0.0
D0030,2025-11-01,141.57,11.0,8.47,4.68,2.07,0.06
D0030,2025-12-01,122.36,9.53,7.84,5.13,3.63,0.25
D0030,2026-01-01,128.79,10.02,8.52,6.19,6.17,0.64
D0030,2026-02-01,118.14,9.17,7.92,6.12,7.97,1.21
D0030,2026-03-01,108.03,8.36,7.26,5.83,9.4,1.96
D0030,2026-04-01,105.9,8.16,7.11,5.82,11.2,2.89
D0030,2026-06-01,97.88,7.52,6.54,5.41,12.06,3.94
D0030,2026-07-01,103.0,7.89,6.84,5.69,14.31,5.22
D0031,2025-06-01,28.26,1.33,0.0,0.0,0.0,0.0
D0031,2025-07-01,27.35,1.81,0.56,0.0,0.0,0.0
D0031,2025-08-01,25.97,1.92,1.02,0.23,0.0,0.0
D0031,2025-09-01,22.25,1.71,1.16,0.48,0.1,0.0
D0031,2025-10-01,22.59,1.75,1.35,0.75,0.33,0.01
D0031,2025-11-01,20.62,1.61,1.32,0.87,0.61,0.04
D0031,2025-12-01,18.96,1.48,1.25,0.91,0.91,0.1
D0031,2026-02-01,17.72,1.38,1.19,0.92,1.2,0.19
D0031,2026-03-01,15.73,1.22,1.06,0.85,1.37,0.29
D0031,2026-04-01,15.4,1.19,1.03,0.85,1.63,0.43
D0031,2026-05-01,14.69,1.13,0.98,0.81,1.81,0.59
D0031,2026-06-01,12.45,0.95,0.83,0.69,1.73,0.74
D0031,2026-07-01,12.96,0.99,0.86,0.71,1.98,0.92
D0032,2025-04-01,47.89,0.73,0.0,0.0,0.0,0.0
D0032,2025-05-01,43.91,0.82,0.15,0.0,0.0,0.0
D0032,2025-06-01,41.77,0.81,0.23,0.03,0.0,0.0
D0032,2025-07-01,38.81,0.76,0.26,0.06,0.01,0.0
D0032,2025-08-01,42.43,0.83,0.3,0.1,0.03,0.0
D0032,2025-09-01,38.27,0.75,0.28,0.11,0.05,0.0
D0032,2025-10-01,38.46,0.75,0.29,0.13,0.08,0.0
D0032,2025-11-01,35.92,0.7,0.27,0.13,0.1,0.01
D0032,2025-12-01,32.46,0.63,0.24,0.12,0.12,0.01
D0032,2026-01-01,34.05,0.66,0.26,0.13,0.16,0.02
D0032,2026-02-01,30.24,0.59,0.23,0.11,0.16,0.03
D0032,2026-03-01,29.11,0.57,0.22,0.11,0.18,0.03
D0032,2026-04-01,29.42,0.57,0.22,0.11,0.21,0.04
D0032,2026-05-01,26.87,0.52,0.2,0.1,0.21,0.05
D0032,2026-06-01,26.28,0.51,0.2,0.1,0.22,0.06
D0032,2026-07-01,27.26,0.53,0.21,0.11,0.25,0.07
D0033,2026-05-01,34.04,0.52,0.0,0.0,0.0,0.0
D0033,2026-06-01,30.21,0.56,0.1,0.0,0.0,0.0
D0033,2026-07-01,28.18,0.55,0.16,0.02,0.0,0.0
D0034,2025-12-01,155.65,2.37,0.0,0.0,0.0,0.0
D0034,2026-02-01,146.65,2.73,0.49,0.0,0.0,0.0
D0034,2026-03-01,145.63,2.82,0.81,0.11,0.0,0.0
D0034,2026-04-01,123.74,2.41,0.83,0.2,0.03,0.0
D0034,2026-05-01,113.86,2.22,0.82,0.27,0.08,0.0
D0034,2026-06-01,108.61,2.12,0.8,0.32,0.14,0.0
D0034,2026-07-01,116.83,2.28,0.87,0.39,0.24,0.01
D0035,2025-09-01,315.58,4.81,0.0,0.0,0.0,0.0
D0035,2025-10-01,286.05,5.33,0.96,0.0,0.0,0.0
D0035,2025-11-01,257.95,4.99,1.44,0.19,0.0,0.0
D0035,2025-12-01,235.73,4.6,1.57,0.39,0.05,0.0
D0035,2026-01-01,236.64,4.62,1.7,0.57,0.16,0.0
D0035,2026-02-01,223.38,4.36,1.65,0.66,0.29,0.01
D0035,2026-03-01,209.6,4.09,1.57,0.69,0.43,0.02
D0035,2026-04-01,188.79,3.68,1.42,0.67,0.55,0.04
D0035,2026-05-01,186.57,3.64,1.41,0.69,0.7,0.07
D0035,2026-06-01,169.34,3.3,1.28,0.64,0.78,0.1
D0035,2026-07-01,162.48,3.17,1.22,0.62,0.88,0.14
D0036,2026-04-01,306.33,4.67,0.0,0.0,0.0,0.0
D0036,2026-05-01,272.57,5.08,0.92,0.0,0.0,0.0
D0036,2026-06-01,275.98,5.34,1.54,0.21,0.0,0.0
D0036,2026-07-01,239.75,4.67,1.6,0.4,0.05,0.0
D0037,2024-07-01,29.34,0.45,0.0,0.0,0.0,0.0
D0037,2024-08-01,27.03,0.5,0.09,0.0,0.0,0.0
D0037,2024-09-01,26.17,0.51,0.15,0.02,0.0,0.0
D0037,2024-10-01,26.26,0.51,0.18,0.04,0.01,0.0
D0037,2024-11-01,26.53,0.52,0.19,0.06,0.02,0.0
D0037,2024-12-01,24.91,0.49,0.18,0.07,0.03,0.0
D0037,2025-01-01,22.11,0.43,0.17,0.07,0.05,0.0
D0037,2025-02-01,19.9,0.39,0.15,0.07,0.06,0.0
D0037,2025-03-01,19.67,0.38,0.15,0.07,0.07,0.01
D0037,2025-04-01,20.07,0.39,0.15,0.08,0.09,0.01
D0037,2025-05-01,18.72,0.37,0.14,0.07,0.1,0.02
D0037,2025-06-01,16.6,0.32,0.13,0.06,0.1,0.02
D0037,2025-07-01,15.41,0.3,0.12,0.06,0.11,0.02
D0037,2025-08-01,15.8,0.31,0.12,0.06,0.12,0.03
D0037,2025-09-01,15.91,0.31,0.12,0.06,0.13,0.04
D0037,2025-10-01,15.46,0.3,0.12,0.06,0.14,0.04
D0037,2025-11-01,13.95,0.27,0.11,0.05,0.14,0.05
D0037,2025-12-01,13.81,0.27,0.1,0.05,0.14,0.06
D0037,2026-01-01,13.35,0.26,0.1,0.05,0.15,0.06
D0037,2026-02-01,11.75,0.23,0.09,0.05,0.13,0.07
D0037,2026-03-01,11.94,0.23,0.09,0.05,0.14,0.08
D0037,2026-04-01,11.36,0.22,0.09,0.04,0.14,0.08
D0037,2026-05-01,10.79,0.21,0.08,0.04,0.14,0.09
D0037,2026-07-01,9.82,0.19,0.07,0.04,0.13,0.1
D0038,2025-02-01,47.73,0.73,0.0,0.0,0.0,0.0
D0038,2025-03-01,45.74,0.85,0.15,0.0,0.0,0.0
D0038,2025-04-01,40.81,0.79,0.23,0.03,0.0,0.0
D0038,2025-05-01,39.6,0.77,0.26,0.07,0.01,0.0
D0038,2025-06-01,37.01,0.72,0.27,0.09,0.02,0.0
D0038,2025-07-01,37.22,0.73,0.27,0.11,0.05,0.0
D0038,2025-08-01,35.2,0.69,0.26,0.12,0.07,0.0
D0038,2025-09-01,35.02,0.68,0.26,0.12,0.1,0.01
D0038,2025-10-01,33.85,0.66,0.25,0.12,0.13,0.01
D0038,2025-11-01,32.19,0.63,0.24,0.12,0.15,0.02
D0038,2025-12-01,28.95,0.56,0.22,0.11,0.16,0.03
D0038,2026-01-01,28.13,0.55,0.21,0.11,0.17,0.03
D0038,2026-02-01,26.97,0.53,0.2,0.1,0.19,0.04
D0038,2026-03-01,25.69,0.5,0.19,0.1,0.2,0.05
D0038,2026-04-01,26.33,0.51,0.2,0.1,0.22,0.06
D0038,2026-05-01,25.32,0.49,0.19,0.1,0.23,0.07
D0038,2026-07-01,23.47,0.46,0.18,0.09,0.23,0.08
D0039,2025-06-01,321.5,4.9,0.0,0.0,0.0,0.0
D0039,2025-07-01,297.15,5.53,1.0,0.0,0.0,0.0
D0039,2025-08-01,291.31,5.64,1.62,0.22,0.0,0.0
D0039,2025-09-01,275.63,5.37,1.84,0.46,0.06,0.0
D0039,2025-10-01,282.41,5.51,2.02,0.68,0.19,0.0
D0039,2025-11-01,270.53,5.28,2.0,0.8,0.35,0.01
D0039,2025-12-01,259.46,5.06,1.94,0.86,0.54,0.03
D0039,2026-01-01,244.3,4.77,1.84,0.86,0.71,0.05
D0039,2026-02-01,242.79,4.74,1.83,0.89,0.91,0.09
D0039,2026-03-01,212.2,4.14,1.6,0.8,0.97,0.13
D0039,2026-04-01,221.95,4.33,1.67,0.84,1.2,0.18
D0039,2026-05-01,221.87,4.33,1.67,0.85,1.38,0.24
D0039,2026-06-01,196.43,3.83,1.48,0.75,1.37,0.3
D0039,2026-07-01,188.16,3.67,1.42,0.72,1.45,0.37
D0040,2025-06-01,200.63,3.06,0.0,0.0,0.0,0.0
D0040,2025-07-01,192.5,3.59,0.65,0.0,0.0,0.0
D0040,2025-08-01,190.2,3.68,1.06,0.14,0.0,0.0
D0040,2025-09-01,174.91,3.41,1.17,0.29,0.04,0.0
D0040,2025-10-01,169.31,3.3,1.21,0.41,0.11,0.0
D0040,2025-11-01,169.23,3.3,1.25,0.5,0.22,0.01
D0040,2025-12-01,155.62,3.04,1.16,0.52,0.32,0.02
D0040,2026-01-01,156.13,3.05,1.17,0.55,0.45,0.03
D0040,2026-02-01,141.13,2.75,1.06,0.52,0.53,0.05
D0040,2026-03-01,141.01,2.75,1.06,0.53,0.65,0.08
D0040,2026-04-01,141.63,2.76,1.07,0.54,0.77,0.11
D0040,2026-05-01,131.61,2.57,0.99,0.5,0.82,0.15
D0040,2026-06-01,121.37,2.37,0.91,0.47,0.85,0.19
D0040,2026-07-01,124.25,2.42,0.94,0.48,0.96,0.23
D0041,2025-03-01,119.45,1.82,0.0,0.0,0.0,0.0
D0041,2025-04-01,116.92,2.18,0.39,0.0,0.0,0.0
D0041,2025-05-01,112.67,2.18,0.63,0.08,0.0,0.0
D0041,2025-06-01,101.71,1.98,0.68,0.17,0.02,0.0
D0041,2025-07-01,99.1,1.93,0.71,0.24,0.07,0.0
D0041,2025-08-01,84.09,1.64,0.62,0.25,0.11,0.0
D0041,2025-09-01,89.79,1.75,0.67,0.3,0.19,0.01
D0041,2025-10-01,77.5,1.51,0.58,0.27,0.22,0.02
D0041,2025-11-01,72.01,1.4,0.54,0.26,0.27,0.03
D0041,2025-12-01,76.61,1.49,0.58,0.29,0.35,0.04
D0041,2026-01-01,71.71,1.4,0.54,0.27,0.39,0.06
D0041,2026-02-01,66.89,1.3,0.5,0.26,0.42,0.08
D0041,2026-03-01,65.67,1.28,0.49,0.25,0.46,0.1
D0041,2026-04-01,56.61,1.1,0.43,0.22,0.44,0.12
D0041,2026-05-01,53.01,1.03,0.4,0.2,0.45,0.14
D0041,2026-06-01,49.86,0.97,0.38,0.19,0.45,0.16
D0041,2026-07-01,49.92,0.97,0.38,0.19,0.48,0.18
D0042,2024-09-01,29.9,0.46,0.0,0.0,0.0,0.0
D0042,2024-10-01,27.0,0.5,0.09,0.0,0.0,0.0
D0042,2024-11-01,25.04,0.48,0.14,0.02,0.0,0.0
D0042,2024-12-01,23.77,0.46,0.16,0.04,0.0,0.0
D0042,2025-01-01,23.83,0.47,0.17,0.06,0.02,0.0
D0042,2025-02-01,24.73,0.48,0.18,0.07,0.03,0.0
D0042,2025-03-01,20.8,0.41,0.16,0.07,0.04,0.0
D0042,2025-04-01,21.24,0.41,0.16,0.08,0.06,0.0
D0042,2025-05-01,18.61,0.36,0.14,0.07,0.07,0.01
D0042,2025-06-01,18.39,0.36,0.14,0.07,0.08,0.01
D0042,2025-07-01,17.59,0.34,0.13,0.07,0.1,0.01
D0042,2025-08-01,16.25,0.32,0.12,0.06,0.1,0.02
D0042,2025-09-01,16.87,0.33,0.13,0.06,0.12,0.02
D0042,2025-10-01,14.97,0.29,0.11,0.06,0.12,0.03
D0042,2025-11-01,15.62,0.3,0.12,0.06,0.13,0.04
D0042,2025-12-01,13.84,0.27,0.1,0.05,0.13,0.04
D0042,2026-01-01,13.64,0.27,0.1,0.05,0.13,0.05
D0042,2026-02-01,12.26,0.24,0.09,0.05,0.13,0.05
D0042,2026-03-01,12.75,0.25,0.1,0.05,0.14,0.06
D0042,2026-04-01,12.21,0.24,0.09,0.05,0.14,0.07
D0042,2026-05-01,11.19,0.22,0.08,0.04,0.13,0.07
D0042,2026-06-01,11.03,0.22,0.08,0.04,0.14,0.08
D0042,2026-07-01,9.84,0.19,0.07,0.04,0.13,0.09
D0043,2025-08-01,101.68,4.79,0.0,0.0,0.0,0.0
D0043,2025-09-01,101.54,6.73,2.09,0.0,0.0,0.0
D0043,2025-10-01,87.92,6.49,3.46,0.78,0.0,0.0
D0043,2025-11-01,81.36,6.24,4.24,1.74,0.36,0.0
D0043,2025-12-01,71.38,5.54,4.27,2.36,1.04,0.03
D0043,2026-01-01,76.18,5.93,4.88,3.2,2.26,0.15
D0043,2026-02-01,73.71,2.29,3.11,2.65,2.78,0.25
D0043,2026-03-01,72.82,1.58,1.78,2.12,3.27,0.38
D0043,2026-04-01,66.56,1.31,1.0,1.44,3.34,0.53
D0043,2026-05-01,63.33,1.23,0.68,0.99,3.38,0.69
D0043,2026-06-01,65.15,1.26,0.58,0.73,3.57,0.86
D0043,2026-07-01,62.65,1.22,0.5,0.52,3.45,1.03
D0044,2024-04-01,47.61,0.72,0.0,0.0,0.0,0.0
D0044,2024-05-01,49.43,0.92,0.17,0.0,0.0,0.0
D0044,2024-07-01,47.38,0.92,0.26,0.04,0.0,0.0
D0044,2024-08-01,41.21,0.8,0.27,0.07,0.01,0.0
D0044,2024-09-01,38.73,0.76,0.28,0.09,0.03,0.0
D0044,2024-10-01,36.79,0.72,0.27,0.11,0.05,0.0
D0044,2024-11-01,33.2,0.65,0.25,0.11,0.07,0.0
D0044,2024-12-01,31.27,0.61,0.24,0.11,0.09,0.01
D0044,2025-01-01,30.8,0.6,0.23,0.11,0.12,0.01
D0044,2025-02-01,29.79,0.58,0.22,0.11,0.14,0.02
D0044,2025-04-01,28.28,0.55,0.21,0.11,0.15,0.02
D0044,2025-05-01,24.82,0.48,0.19,0.1,0.15,0.03
D0044,2025-06-01,23.67,0.46,0.18,0.09,0.17,0.04
D0044,2025-07-01,24.65,0.48,0.19,0.09,0.19,0.05
D0044,2025-08-01,24.0,0.47,0.18,0.09,0.2,0.06
D0045,2025-12-01,141.13,6.65,0.0,0.0,0.0,0.0
D0045,2026-01-01,128.29,8.5,2.64,0.0,0.0,0.0
D0045,2026-02-01,117.34,8.66,4.62,1.05,0.0,0.0
D0045,2026-03-01,107.17,8.22,5.59,2.29,0.47,0.0
D0045,2026-04-01,104.13,8.09,6.23,3.44,1.52,0.05
D0045,2026-05-01,97.81,7.62,6.26,4.1,2.9,0.19
D0045,2026-06-01,88.06,6.85,5.82,4.23,4.22,0.46
D0045,2026-07-01,92.11,7.15,6.17,4.77,6.21,0.91
D0046,2026-05-01,289.78,13.65,0.0,0.0,0.0,0.0
D0046,2026-06-01,263.48,17.46,5.41,0.0,0.0,0.0
D0046,2026-07-01,240.47,17.75,9.46,2.14,0.0,0.0
D0047,2025-06-01,100.71,4.75,0.0,0.0,0.0,0.0
D0047,2025-07-01,96.25,6.38,1.98,0.0,0.0,0.0
D0047,2025-08-01,84.71,6.25,3.33,0.75,0.0,0.0
D0047,2025-09-01,82.81,6.35,4.32,1.77,0.36,0.0
D0047,2025-10-01,79.5,6.18,4.76,2.63,1.16,0.04
D0047,2025-11-01,73.85,5.75,4.73,3.1,2.19,0.15
D0047,2025-12-01,63.88,4.97,4.23,3.07,3.06,0.34
D0047,2026-01-01,62.55,4.85,4.19,3.24,4.22,0.65
D0047,2026-02-01,61.65,4.77,4.15,3.33,5.37,1.07
D0047,2026-03-01,53.86,4.15,3.61,2.96,5.7,1.54
D0047,2026-04-01,52.41,4.03,3.5,2.9,6.46,2.11
D0047,2026-05-01,49.26,3.77,3.27,2.72,6.85,2.72
D0047,2026-06-01,52.99,4.05,3.5,2.91,8.11,3.46
D0047,2026-07-01,44.22,3.37,2.9,2.41,7.32,4.15
D0048,2025-03-01,245.52,3.74,0.0,0.0,0.0,0.0
D0048,2025-04-01,233.23,4.34,0.79,0.0,0.0,0.0
D0048,2025-05-01,242.35,4.69,1.35,0.18,0.0,0.0
D0048,2025-06-01,230.61,4.5,1.54,0.38,0.05,0.0
D0048,2025-07-01,210.3,4.1,1.51,0.51,0.14,0.0
D0048,2025-08-01,185.08,3.61,1.37,0.55,0.24,0.01
D0048,2025-09-01,190.41,3.72,1.42,0.63,0.39,0.02
D0048,2025-10-01,181.98,3.55,1.37,0.64,0.53,0.04
D0048,2025-11-01,163.25,3.18,1.23,0.6,0.61,0.06
D0048,2025-12-01,150.13,2.93,1.13,0.56,0.69,0.09
D0048,2026-01-01,158.04,3.08,1.19,0.6,0.86,0.13
D0048,2026-02-01,135.51,2.64,1.02,0.52,0.84,0.16
D0048,2026-03-01,142.59,2.78,1.07,0.55,1.0,0.21
D0048,2026-04-01,119.37,2.33,0.9,0.46,0.92,0.25
D0048,2026-05-01,125.11,2.44,0.94,0.48,1.05,0.3
D0049,2026-02-01,58.55,0.89,0.0,0.0,0.0,0.0
D0049,2026-03-01,50.43,0.94,0.17,0.0,0.0,0.0
D0049,2026-04-01,51.07,0.99,0.28,0.04,0.0,0.0
D0049,2026-05-01,48.48,0.95,0.32,0.08,0.01,0.0
D0049,2026-06-01,49.76,0.97,0.36,0.12,0.03,0.0
D0049,2026-07-01,41.19,0.8,0.3,0.12,0.05,0.0
D0050,2024-08-01,167.92,2.56,0.0,0.0,0.0,0.0
D0050,2024-09-01,164.05,3.06,0.55,0.0,0.0,0.0
D0050,2024-10-01,138.85,2.69,0.77,0.1,0.0,0.0
D0050,2024-11-01,144.92,2.83,0.97,0.24,0.03,0.0
D0050,2024-12-01,124.03,2.42,0.89,0.3,0.08,0.0
D0050,2025-01-01,124.62,2.43,0.92,0.37,0.16,0.01
D0050,2025-02-01,117.29,2.29,0.88,0.39,0.24,0.01
D0050,2025-03-01,121.86,2.38,0.92,0.43,0.35,0.03
D0050,2025-04-01,105.68,2.06,0.8,0.39,0.4,0.04
D0050,2025-05-01,103.97,2.03,0.78,0.39,0.48,0.06
D0050,2025-06-01,91.62,1.79,0.69,0.35,0.5,0.08
D0050,2025-07-01,93.42,1.82,0.7,0.36,0.58,0.11
D0050,2025-08-01,85.65,1.67,0.65,0.33,0.6,0.13
D0050,2025-09-01,85.4,1.67,0.64,0.33,0.66,0.16
D0050,2025-10-01,78.58,1.53,0.59,0.3,0.66,0.19
D0050,2025-11-01,76.6,1.49,0.58,0.3,0.7,0.23
D0050,2025-12-01,70.92,1.38,0.53,0.27,0.69,0.26
D0050,2026-01-01,65.4,1.27,0.49,0.25,0.67,0.29
D0050,2026-02-01,71.26,1.39,0.54,0.28,0.78,0.33
D0050,2026-03-01,62.53,1.22,0.47,0.24,0.71,0.36
D0050,2026-04-01,61.68,1.2,0.46,0.24,0.74,0.4
D0050,2026-05-01,61.45,1.2,0.46,0.24,0.76,0.43
D0050,2026-06-01,56.83,1.11,0.43,0.22,0.73,0.47
D0050,2026-07-01,52.55,1.02,0.4,0.2,0.7,0.5
D0051,2024-04-01,250.93,11.82,0.0,0.0,0.0,0.0
D0051,2024-05-01,226.25,14.99,4.65,0.0,0.0,0.0
D0051,2024-06-01,216.9,16.01,8.53,1.93,0.0,0.0
D0051,2024-07-01,199.34,15.29,10.4,4.27,0.88,0.0
D0051,2024-08-01,169.35,13.15,10.13,5.59,2.47,0.08
D0051,2024-09-01,158.22,12.32,10.13,6.64,4.7,0.31
D0051,2024-10-01,150.92,11.74,9.98,7.25,7.23,0.77
D0051,2024-11-01,127.31,9.88,8.53,6.6,8.59,1.39
D0051,2024-12-01,122.65,9.49,8.25,6.62,10.68,2.23
D0051,2025-01-01,107.36,8.28,7.2,5.9,11.36,3.18
D0051,2025-02-01,100.46,7.72,6.71,5.55,12.38,4.26
D0051,2025-03-01,102.18,7.83,6.79,5.64,14.2,5.53
D0051,2025-04-01,96.51,7.37,6.37,5.3,14.77,6.89
D0051,2025-05-01,95.6,2.92,4.05,4.11,14.42,7.57
D0051,2025-06-01,87.47,1.87,2.12,2.87,13.18,8.21
D0051,2025-07-01,80.26,1.57,1.19,1.9,12.02,8.81
D0051,2025-08-01,76.66,1.48,0.81,1.27,11.28,9.37
D0051,2025-09-01,80.51,1.55,0.7,0.94,11.52,9.96
D0052,2025-09-01,171.85,8.1,0.0,0.0,0.0,0.0
D0052,2025-11-01,141.39,9.37,2.9,0.0,0.0,0.0
D0052,2025-12-01,125.24,9.25,4.93,1.12,0.0,0.0
D0052,2026-01-01,116.01,8.9,6.05,2.48,0.51,0.0
D0052,2026-02-01,117.94,9.16,7.06,3.89,1.72,0.05
D0052,2026-03-01,109.15,8.5,6.99,4.58,3.24,0.22
D0052,2026-04-01,107.07,8.33,7.08,5.15,5.13,0.54
D0052,2026-05-01,93.15,7.23,6.24,4.83,6.28,1.0
D0052,2026-06-01,93.07,2.88,4.02,3.88,6.88,1.29
D0052,2026-07-01,90.93,1.96,2.25,2.95,7.26,1.62
D0053,2025-12-01,156.25,2.38,0.0,0.0,0.0,0.0
D0053,2026-01-01,144.18,2.69,0.49,0.0,0.0,0.0
D0053,2026-02-01,136.2,2.64,0.76,0.1,0.0,0.0
D0053,2026-03-01,138.88,2.71,0.93,0.23,0.03,0.0
D0053,2026-04-01,125.4,2.45,0.9,0.3,0.08,0.0
D0053,2026-05-01,112.82,2.2,0.83,0.33,0.15,0.01
D0053,2026-06-01,107.04,2.09,0.8,0.35,0.22,0.01
D0053,2026-07-01,93.8,1.83,0.71,0.33,0.27,0.02
D0054,2025-02-01,127.49,1.94,0.0,0.0,0.0,0.0
D0054,2025-03-01,113.01,2.1,0.38,0.0,0.0,0.0
D0054,2025-04-01,114.4,2.21,0.64,0.09,0.0,0.0
D0054,2025-05-01,105.58,2.06,0.7,0.17,0.02,0.0
D0054,2025-06-01,108.03,2.11,0.77,0.26,0.07,0.0
D0054,2025-07-01,103.14,2.01,0.76,0.3,0.13,0.0
D0054,2025-08-01,101.3,1.98,0.76,0.34,0.21,0.01
D0054,2025-09-01,97.28,1.9,0.73,0.34,0.28,0.02
D0054,2025-10-01,91.7,1.79,0.69,0.34,0.34,0.03
D0054,2025-11-01,85.54,1.67,0.64,0.32,0.39,0.05
D0054,2025-12-01,80.34,1.57,0.61,0.31,0.44,0.07
D0054,2026-01-01,76.99,1.5,0.58,0.29,0.48,0.09
D0054,2026-02-01,81.55,1.59,0.61,0.31,0.57,0.12
D0054,2026-03-01,70.31,1.37,0.53,0.27,0.54,0.14
D0054,2026-04-01,71.55,1.4,0.54,0.28,0.6,0.17
D0054,2026-05-01,63.32,1.23,0.48,0.24,0.57,0.19
D0054,2026-06-01,63.38,1.24,0.48,0.24,0.62,0.22
D0054,2026-07-01,60.34,1.18,0.45,0.23,0.62,0.25
D0055,2024-05-01,158.09,7.45,0.0,0.0,0.0,0.0
D0055,2024-06-01,142.72,9.46,2.93,0.0,0.0,0.0
D0055,2024-07-01,139.3,10.28,5.48,1.24,0.0,0.0
D0055,2024-08-01,130.9,10.04,6.83,2.8,0.58,0.0
D0055,2024-09-01,115.8,8.99,6.93,3.82,1.69,0.05
D0055,2024-10-01,114.26,8.9,7.32,4.79,3.39,0.22
D0055,2024-11-01,106.03,8.25,7.01,5.1,5.08,0.54
D0055,2024-12-01,99.08,7.69,6.64,5.14,6.68,1.03
D0055,2025-01-01,90.41,6.99,6.08,4.88,7.87,1.65
D0055,2025-02-01,86.37,6.66,5.8,4.75,9.14,2.41
D0055,2025-03-01,93.26,7.17,6.23,5.15,11.49,3.41
D0055,2025-04-01,84.08,6.44,5.58,4.64,11.68,4.46
D0055,2025-05-01,85.48,6.53,5.64,4.7,13.08,5.66
D0055,2025-06-01,74.16,5.65,4.87,4.05,12.28,6.8
D0055,2025-07-01,75.67,5.75,4.94,4.1,13.35,8.07
D0055,2025-08-01,67.2,5.1,4.37,3.61,12.5,9.26
D0055,2025-09-01,64.79,4.91,4.19,3.46,12.58,10.47
D0055,2025-10-01,70.71,5.35,4.56,3.75,14.24,11.85
D0055,2025-11-01,65.83,4.97,4.23,3.47,13.66,13.18
D0055,2025-12-01,62.33,4.7,3.99,3.27,13.26,14.48
D0055,2026-01-01,57.06,4.3,3.65,2.98,12.4,15.7
D0055,2026-02-01,55.2,4.16,3.52,2.87,12.21,16.9
D0055,2026-03-01,54.8,4.13,3.49,2.84,12.31,18.11
D0055,2026-04-01,51.26,3.86,3.26,2.65,11.66,19.27
D0055,2026-05-01,55.48,4.17,3.52,2.86,12.75,20.53
D0055,2026-06-01,51.56,3.88,3.27,2.66,11.96,21.72
D0055,2026-07-01,51.55,3.87,3.27,2.65,12.05,22.92
D0056,2024-11-01,272.87,12.86,0.0,0.0,0.0,0.0
D0056,2024-12-01,232.32,15.4,4.77,0.0,0.0,0.0
D0056,2025-01-01,233.1,17.21,9.17,2.08,0.0,0.0
D0056,2025-02-01,203.43,15.6,10.61,4.35,0.89,0.0
D0056,2025-03-01,194.85,15.13,11.66,6.43,2.85,0.09
D0056,2025-04-01,180.92,14.09,11.59,7.59,5.37,0.36
D0056,2025-05-01,167.42,13.03,11.07,8.05,8.02,0.87
D0056,2025-06-01,145.21,11.27,9.73,7.53,9.79,1.58
D0056,2025-07-01,138.04,10.68,9.28,7.45,12.02,2.52
D0056,2025-08-01,143.48,11.06,9.63,7.88,15.18,3.79
D0056,2025-09-01,144.96,4.46,6.24,6.28,15.78,4.51
D0056,2025-10-01,138.22,2.97,3.39,4.59,15.52,5.24
D0056,2025-11-01,130.42,2.56,1.96,3.12,14.89,5.96
D0056,2025-12-01,124.56,2.41,1.33,2.09,14.2,6.67
D0056,2026-01-01,113.44,2.19,1.0,1.34,12.72,7.31
D0056,2026-02-01,106.18,2.05,0.85,0.91,11.59,7.9
D0056,2026-03-01,101.55,1.96,0.78,0.67,10.72,8.45
D0056,2026-04-01,104.67,2.03,0.79,0.57,10.64,9.0
D0056,2026-05-01,97.89,1.9,0.73,0.46,9.57,9.5
D0056,2026-06-01,88.65,1.72,0.66,0.38,8.31,9.93
D0056,2026-07-01,90.79,1.76,0.68,0.37,8.17,10.35
D0057,2024-07-01,233.95,3.56,0.0,0.0,0.0,0.0
D0057,2024-08-01,219.68,4.09,0.74,0.0,0.0,0.0
D0057,2024-09-01,216.54,4.19,1.21,0.16,0.0,0.0
D0057,2024-10-01,199.49,3.89,1.33,0.33,0.04,0.0
D0057,2024-11-01,193.79,3.78,1.39,0.47,0.13,0.0
