deal_id,month,total_pool_outstanding,closing_pos_investor_share,total_bank_payout,total_principal_payout,scheduled_principal_payout,npa_amount,mclr,roi,investor_share_x_roi,data_status
D0019,2026-04-01,191.5,167.46,1.49,6.09,4.4,0.0,7.7015,10.6796,17.88,Available
D0019,2026-05-01,168.66,159.97,1.39,7.49,4.25,0.0,8.4575,10.4129,16.66,Available
D0019,2026-06-01,167.0,152.33,1.14,7.64,4.06,0.0,7.2346,9.0151,13.73,Available
D0019,2026-07-01,153.59,145.44,1.51,6.89,3.86,0.0,8.9794,12.4587,18.12,Available
D0020,2025-01-01,84.91,76.48,0.79,2.69,2.62,0.0,9.6004,12.3691,9.46,Available
D0020,2025-02-01,74.85,73.88,0.76,2.6,2.53,0.0,9.1528,12.3454,9.12,Available
D0020,2025-03-01,74.34,71.38,0.69,2.5,2.45,0.0,9.2158,11.5777,8.26,Available
D0020,2025-04-01,72.47,68.96,0.77,2.42,2.36,0.0,10.6039,13.3996,9.24,Available
D0020,2025-05-01,66.69,66.63,0.74,2.33,2.28,0.0,10.707,13.3565,8.9,Available
D0020,2025-06-01,70.92,64.4,0.65,2.23,2.21,0.0,10.2323,12.1781,7.84,Available
D0020,2025-07-01,70.45,62.23,0.61,2.17,2.13,0.0,9.6011,11.8104,7.35,Available
D0020,2025-08-01,65.57,60.14,0.6,2.09,2.06,0.0,10.3868,11.9392,7.18,Available
D0020,2025-09-01,59.92,58.1,0.58,2.04,1.99,0.57,10.1193,12.0795,7.02,Available
D0020,2025-10-01,63.72,56.15,0.55,1.95,1.92,0.37,10.0393,11.8139,6.63,Available
D0020,2025-11-01,57.34,54.24,0.55,1.91,1.86,0.0,9.2621,12.2419,6.64,Available
D0020,2025-12-01,53.79,52.41,0.47,1.83,1.8,0.0,9.121,10.8067,5.66,Available
D0020,2026-01-01,55.22,50.63,0.55,1.78,1.74,0.0,10.5093,12.9875,6.58,Available
D0020,2026-02-01,49.74,48.92,0.49,1.71,1.68,1.17,10.0303,12.0409,5.89,Available
D0020,2026-03-01,53.99,47.28,0.44,1.64,1.62,0.0,9.035,11.2444,5.32,Available
D0021,2024-12-01,211.42,197.46,2.01,10.84,9.39,0.0,9.9128,12.1922,24.07,Available
D0021,2025-01-01,203.09,187.23,2.02,10.23,8.9,0.0,10.9185,12.9165,24.18,Available
D0021,2025-02-01,200.82,177.72,2.1,9.51,8.44,0.0,11.0776,14.1824,25.2,Available
D0021,2025-03-01,192.74,168.36,2.0,9.36,8.01,0.0,10.8552,14.2278,23.95,Available
D0021,2025-04-01,170.71,158.85,1.7,9.51,7.59,0.0,10.9812,12.8059,20.34,Available
D0021,2025-05-01,157.61,150.14,1.7,8.71,7.16,0.0,10.5579,13.6244,20.46,Available
D0021,2025-06-01,153.91,142.67,1.56,7.47,6.77,0.2,10.4459,13.1429,18.75,Available
D0021,2025-07-01,145.28,135.6,1.24,7.07,6.43,0.0,9.2236,10.9484,14.85,Available
D0021,2025-08-01,133.85,127.88,1.36,7.72,6.12,0.0,9.9935,12.7672,16.33,Available
D0021,2025-09-01,133.5,120.55,1.33,7.33,5.77,0.0,10.4688,13.196,15.91,Available
D0021,2025-10-01,129.88,113.8,1.19,6.75,5.44,0.0,10.7614,12.521,14.25,Available
D0021,2025-11-01,111.76,108.09,1.0,5.71,5.13,0.0,9.4262,11.1367,12.04,Available
D0021,2025-12-01,115.67,102.13,1.09,5.96,4.87,2.05,10.1602,12.8145,13.09,Available
D0021,2026-01-01,97.46,96.96,1.08,5.17,4.61,0.0,10.0413,13.4105,13.0,Available
D0021,2026-02-01,100.85,90.11,0.94,6.85,4.37,0.0,10.9141,12.4823,11.25,Available
D0021,2026-03-01,95.88,85.41,0.94,4.7,4.06,0.0,10.5122,13.2696,11.33,Available
D0021,2026-04-01,84.24,80.85,0.8,4.56,3.85,0.0,10.1082,11.8438,9.58,Available
D0021,2026-05-01,81.77,76.2,0.88,4.65,3.65,0.0,10.6894,13.8034,10.52,Available
D0021,2026-06-01,75.94,71.99,0.71,4.21,3.44,0.0,10.1619,11.7881,8.49,Available
D0021,2026-07-01,73.42,67.82,0.68,4.17,3.25,0.0,10.2851,12.0074,8.14,Available
D0022,2024-11-01,113.89,107.48,0.8,5.09,3.25,0.0,6.4661,8.9755,9.65,Available
D0022,2024-12-01,112.74,101.57,0.79,5.91,3.1,0.0,7.7563,9.2897,9.44,Available
D0022,2025-01-01,101.95,96.69,0.83,4.88,2.93,0.0,7.1499,10.2504,9.91,Available
D0022,2025-02-01,100.16,91.46,0.75,5.23,2.79,0.0,7.9997,9.831,8.99,Available
D0022,2025-03-01,97.83,86.67,0.65,4.79,2.64,0.0,6.3156,9.0349,7.83,Available
D0022,2025-04-01,92.95,81.96,0.67,4.71,2.5,0.0,6.3981,9.8421,8.07,Available
D0022,2025-05-01,82.36,78.68,0.68,3.28,2.37,0.0,7.6973,10.3088,8.11,Available
D0022,2025-06-01,84.12,74.88,0.57,3.8,2.27,0.0,7.3792,9.1668,6.86,Available
D0022,2025-07-01,75.17,71.01,0.56,3.87,2.16,0.0,6.6274,9.4196,6.69,Available
D0022,2025-08-01,74.78,67.31,0.46,3.7,2.05,0.56,6.4147,8.1616,5.49,Available
D0022,2025-09-01,65.74,64.6,0.44,2.71,1.94,0.0,6.6788,8.2003,5.3,Available
D0022,2025-10-01,63.21,62.05,0.46,2.55,1.87,0.0,6.8792,8.9768,5.57,Available
D0022,2025-11-01,68.01,59.23,0.47,2.82,1.79,1.62,7.5172,9.5614,5.66,Available
D0022,2025-12-01,61.9,56.08,0.48,3.15,1.71,0.0,7.03,10.2825,5.77,Available
D0022,2026-01-01,58.01,53.23,0.4,2.85,1.62,0.0,6.2048,8.9114,4.74,Available
D0022,2026-02-01,55.25,50.42,0.36,2.81,1.54,0.0,6.2735,8.6168,4.34,Available
D0022,2026-03-01,51.31,48.27,0.41,2.15,1.46,0.0,7.6967,10.2123,4.93,Available
D0022,2026-04-01,49.02,45.63,0.33,2.64,1.39,0.0,6.588,8.5735,3.91,Available
D0022,2026-05-01,48.83,43.38,0.34,2.25,1.32,0.0,6.7829,9.4042,4.08,Available
D0022,2026-06-01,46.28,41.36,0.33,2.02,1.25,0.0,6.9967,9.6774,4.0,Available
D0022,2026-07-01,44.73,39.39,0.34,1.97,1.19,0.0,7.4786,10.3238,4.07,Available
D0023,2025-06-01,238.13,208.7,2.02,8.54,7.09,0.0,9.0433,11.5888,24.19,Available
D0023,2025-07-01,200.75,200.03,2.13,8.67,6.82,0.0,10.1387,12.7726,25.55,Available
D0023,2025-08-01,199.88,192.56,1.91,7.47,6.53,0.0,8.7319,11.9308,22.97,Available
D0023,2025-09-01,197.7,184.99,1.68,7.57,6.29,0.0,9.298,10.8936,20.15,Available
D0023,2025-10-01,186.43,177.84,1.67,7.15,6.04,0.0,8.6484,11.243,19.99,Available
D0023,2025-11-01,186.64,170.84,1.52,7.0,5.81,0.0,8.4767,10.6442,18.18,Available
D0023,2025-12-01,179.14,163.46,1.76,7.38,5.58,0.0,9.9874,12.9313,21.14,Available
D0023,2026-01-01,165.09,156.84,1.64,6.62,5.34,0.0,9.6606,12.5754,19.72,Available
D0023,2026-02-01,170.45,150.0,1.58,6.84,5.12,1.45,9.967,12.6307,18.95,Available
D0023,2026-03-01,148.14,143.85,1.47,6.15,4.9,0.0,9.3941,12.2854,17.67,Available
D0023,2026-04-01,148.93,137.91,1.45,5.94,4.7,0.0,9.6633,12.5951,17.37,Available
D0023,2026-05-01,143.15,131.87,1.15,6.04,4.5,3.22,8.4151,10.5029,13.85,Available
D0023,2026-06-01,131.17,126.0,1.25,5.87,4.31,0.0,9.094,11.929,15.03,Available
D0023,2026-07-01,124.48,120.57,1.26,5.43,4.11,0.0,9.7383,12.5341,15.11,Available
D0024,2025-01-01,,,,,,,,,,Incomplete
D0024,2025-02-01,46.92,42.19,0.45,1.16,0.88,0.0,9.3828,12.8411,5.42,Available
D0024,2025-03-01,46.8,41.03,0.47,1.16,0.86,0.0,10.4195,13.7196,5.63,Available
D0024,2025-04-01,41.5,40.02,0.43,1.01,0.84,0.0,9.4401,12.9126,5.17,Available
D0024,2025-05-01,40.92,39.08,0.41,0.94,0.82,0.0,10.1451,12.5966,4.92,Available
D0024,2025-06-01,43.7,38.07,0.4,1.01,0.8,0.0,9.8701,12.4782,4.75,Available
D0024,2025-07-01,42.39,37.09,0.39,0.98,0.78,0.0,10.1657,12.5381,4.65,Available
D0024,2025-08-01,36.94,36.14,0.41,0.95,0.76,0.0,10.4648,13.7,4.95,Available
D0024,2025-09-01,39.08,35.3,0.36,0.84,0.74,0.0,9.2653,12.2208,4.31,Available
D0024,2025-10-01,37.85,34.37,0.37,0.93,0.72,0.22,10.2558,12.8326,4.41,Available
D0024,2025-11-01,35.07,33.49,0.36,0.88,0.7,0.14,10.0808,12.9434,4.33,Available
D0024,2025-12-01,,,,,,,,,,Missing
D0024,2026-01-01,35.43,31.81,0.35,0.82,0.66,0.0,10.6624,13.3655,4.25,Available
D0024,2026-02-01,35.46,31.05,0.33,0.76,0.65,0.0,10.921,12.5992,3.91,Available
D0024,2026-03-01,31.76,30.2,0.29,0.85,0.63,0.0,9.7672,11.5442,3.49,Available
D0024,2026-04-01,31.22,29.45,0.3,0.75,0.62,0.0,10.1606,12.0297,3.54,Available
D0024,2026-05-01,28.73,28.64,0.29,0.81,0.6,0.0,9.6564,12.2041,3.5,Available
D0024,2026-06-01,30.06,27.85,0.33,0.79,0.58,0.0,10.823,14.2502,3.97,Available
D0024,2026-07-01,,,,,,,,,,Missing
D0025,2025-05-01,177.83,163.73,1.28,5.86,4.35,0.0,6.6848,9.3842,15.36,Available
D0025,2025-06-01,157.79,157.08,1.49,6.65,4.2,0.0,8.2123,11.3503,17.83,Available
D0025,2025-07-01,158.94,151.03,1.25,6.05,4.03,3.66,7.8867,9.9696,15.06,Reconciliation Required
D0025,2025-08-01,165.29,145.25,1.31,5.78,3.87,0.0,7.303,10.7977,15.68,Available
D0025,2025-09-01,150.5,138.94,1.08,6.31,3.73,0.0,7.6141,9.3469,12.99,Available
D0025,2025-10-01,141.09,133.89,1.17,5.05,3.56,0.0,8.1333,10.4419,13.98,Available
D0025,2025-11-01,138.09,128.1,0.91,5.79,3.43,2.72,6.8319,8.5295,10.93,Available
D0025,2025-12-01,133.62,123.5,1.0,4.6,3.29,0.0,7.4461,9.7345,12.02,Available
D0025,2026-01-01,126.84,119.07,0.89,4.43,3.17,0.0,6.6215,8.9741,10.69,Available
D0025,2026-02-01,132.4,115.25,0.9,3.82,3.05,0.0,7.2907,9.4025,10.84,Available
D0025,2026-03-01,115.56,110.47,1.09,4.78,2.96,0.0,8.4267,11.8203,13.06,Available
D0025,2026-04-01,106.47,105.72,0.85,4.75,2.83,0.0,7.0315,9.6001,10.15,Available
D0025,2026-05-01,113.42,102.11,0.86,3.61,2.71,0.0,6.8592,10.1066,10.32,Available
D0025,2026-06-01,112.68,98.63,0.69,3.48,2.62,0.0,6.6887,8.386,8.27,Available
D0025,2026-07-01,94.84,94.62,0.86,4.01,2.53,0.0,8.0965,10.8773,10.29,Available
D0026,2025-02-01,365.58,318.43,2.92,25.13,16.37,0.0,7.5374,11.0062,35.05,Available
D0026,2025-03-01,332.41,302.11,2.75,16.32,15.18,0.0,8.9167,10.909,32.96,Available
D0026,2025-04-01,324.33,286.56,2.35,15.55,14.4,0.0,7.9476,9.8574,28.25,Available
D0026,2025-05-01,308.75,271.99,2.36,14.57,13.66,0.0,8.3727,10.4289,28.37,Available
D0026,2025-06-01,275.3,257.92,2.43,14.07,12.96,0.0,8.4091,11.3011,29.15,Available
D0026,2025-07-01,251.59,244.86,2.01,13.06,12.29,0.0,7.3956,9.8727,24.17,Available
D0026,2025-08-01,250.37,231.73,1.86,13.13,11.67,0.0,7.3388,9.6352,22.33,Available
D0026,2025-09-01,250.98,219.67,1.98,12.06,11.04,0.0,7.5542,10.8223,23.77,Available
D0026,2025-10-01,234.33,208.3,1.9,11.37,10.47,2.93,8.9813,10.9386,22.79,Available
D0026,2025-11-01,201.51,197.29,1.7,11.01,9.93,0.0,7.9694,10.3456,20.41,Available
D0026,2025-12-01,196.39,187.45,1.68,9.84,9.4,0.0,8.8221,10.743,20.14,Available
D0026,2026-01-01,194.54,177.4,1.54,10.05,8.93,4.91,8.4998,10.4011,18.45,Available
D0026,2026-02-01,185.09,168.46,1.51,8.94,8.46,0.0,8.8321,10.7208,18.06,Available
D0026,2026-03-01,162.91,159.48,1.43,8.98,8.03,0.0,8.1429,10.7566,17.15,Available
D0026,2026-04-01,155.37,151.51,1.37,7.97,7.6,0.0,8.1315,10.8687,16.47,Available
D0026,2026-05-01,155.88,143.75,1.32,7.76,7.22,0.0,8.7327,10.9951,15.81,Available
D0026,2026-06-01,137.66,136.15,1.2,7.6,6.85,0.0,7.9434,10.5707,14.39,Available
D0026,2026-07-01,137.56,128.87,1.22,7.28,6.49,0.0,8.6351,11.3672,14.65,Available
D0027,2024-06-01,216.36,211.77,2.06,13.21,9.11,0.97,9.4571,11.6774,24.73,Available
D0027,2024-07-01,225.79,201.45,1.9,10.32,8.57,5.33,9.7938,11.3357,22.84,Available
D0027,2024-08-01,214.98,190.92,1.97,10.53,8.16,0.0,10.076,12.3805,23.64,Available
D0027,2024-09-01,190.3,179.82,1.72,11.1,7.73,0.0,9.0631,11.4509,20.59,Available
D0027,2024-10-01,175.61,170.72,1.71,9.1,7.28,0.0,10.1182,12.0521,20.58,Available
D0027,2024-11-01,179.38,160.94,1.52,9.78,6.91,0.0,8.7293,11.3257,18.23,Available
D0027,2024-12-01,159.01,152.16,1.66,8.78,6.52,0.0,10.3127,13.1172,19.96,Available
D0027,2025-01-01,147.0,143.62,1.52,8.54,6.16,0.0,10.0956,12.699,18.24,Available
D0027,2025-02-01,149.63,136.02,1.29,7.6,5.81,0.0,9.1421,11.414,15.53,Available
D0027,2025-03-01,132.24,128.43,1.37,7.59,5.51,0.0,9.7262,12.7899,16.43,Available
D0027,2025-04-01,138.74,121.71,1.1,6.72,5.2,0.0,8.6675,10.7999,13.14,Available
D0027,2025-05-01,115.09,114.94,1.02,6.77,4.93,0.0,8.9561,10.6276,12.22,Available
D0027,2025-06-01,111.98,109.51,0.97,5.43,4.65,0.0,8.7264,10.6324,11.64,Available
D0028,2025-04-01,17.1,16.39,0.17,0.87,0.46,0.0,9.6198,12.527,2.05,Available
D0028,2025-05-01,17.12,15.67,0.16,0.72,0.43,0.0,9.7396,12.3042,1.93,Available
D0028,2025-06-01,16.47,14.98,0.15,0.69,0.41,0.31,8.7627,12.2149,1.83,Available
D0028,2025-07-01,14.71,14.34,0.14,0.64,0.4,0.0,9.8081,12.0668,1.73,Available
D0028,2025-08-01,,,,,,,,,,Missing
D0028,2025-09-01,13.11,12.98,0.13,0.69,0.36,0.0,8.5944,11.8674,1.54,Available
D0028,2025-10-01,13.72,12.47,0.12,0.51,0.34,0.0,8.5842,11.6661,1.45,Available
D0028,2025-11-01,12.0,11.97,0.12,0.5,0.33,0.03,9.3644,12.463,1.49,Available
D0028,2025-12-01,12.37,11.47,0.12,0.5,0.32,0.0,10.186,12.2465,1.4,Available
D0028,2026-01-01,11.72,10.98,0.11,0.49,0.3,0.0,10.0924,12.2057,1.34,Available
D0028,2026-02-01,11.47,10.59,0.1,0.39,0.29,0.0,9.6538,11.3143,1.2,Available
D0028,2026-03-01,11.41,10.05,0.11,0.54,0.28,0.0,10.5316,12.7929,1.29,Available
D0028,2026-04-01,10.93,9.69,0.11,0.36,0.27,0.0,9.8987,13.005,1.26,Available
D0028,2026-05-01,9.65,9.28,0.09,0.41,0.26,0.2,9.4652,11.9429,1.11,Available
D0028,2026-06-01,8.97,8.82,0.09,0.46,0.24,0.0,9.9328,12.4504,1.1,Available
D0028,2026-07-01,9.41,8.4,0.08,0.42,0.23,0.0,9.8232,11.6312,0.98,Available
D0029,2026-03-01,,,,,,,,,,Missing
D0029,2026-04-01,247.49,243.04,2.38,17.47,11.3,0.0,10.0277,11.7394,28.53,Available
D0029,2026-05-01,229.69,229.56,2.83,13.48,10.54,0.0,11.4166,14.8194,34.02,Available
D0029,2026-06-01,219.99,213.67,2.31,15.89,9.96,0.0,10.5413,12.9934,27.76,Available
D0029,2026-07-01,202.16,200.32,2.25,13.35,9.27,0.0,10.2477,13.4777,27.0,Available
D0030,2025-07-01,185.14,167.48,1.37,4.41,4.39,0.0,6.8846,9.7845,16.39,Available
D0030,2025-08-01,177.92,163.19,1.39,4.29,4.28,0.8,7.5594,10.244,16.72,Available
D0030,2025-09-01,174.62,159.0,1.31,4.19,4.17,0.0,7.3591,9.9202,15.77,Available
D0030,2025-10-01,171.95,154.92,1.41,4.08,4.06,0.0,8.7044,10.8928,16.88,Available
D0030,2025-11-01,167.78,150.93,1.12,3.99,3.96,0.0,7.3978,8.9218,13.47,Available
D0030,2025-12-01,148.5,147.05,1.27,3.88,3.86,0.0,7.4678,10.3242,15.18,Available
D0030,2026-01-01,159.68,143.27,1.24,3.78,3.76,0.0,7.8691,10.3685,14.85,Available
D0030,2026-02-01,149.31,139.58,1.27,3.69,3.66,0.0,8.7446,10.9504,15.28,Available
D0030,2026-03-01,138.88,135.98,1.07,3.6,3.57,1.89,7.0318,9.4362,12.83,Available
D0030,2026-04-01,138.19,130.38,1.04,5.6,3.47,0.0,6.8505,9.6149,12.54,Available
D0030,2026-05-01,,,,,,,,,,Missing
D0030,2026-06-01,129.41,123.77,1.14,3.26,3.25,0.0,8.7866,11.0711,13.7,Available
D0030,2026-07-01,137.73,120.59,0.98,3.18,3.16,0.0,7.3825,9.7482,11.76,Available
D0031,2025-06-01,29.59,28.58,0.24,1.61,0.75,0.0,7.9066,9.9852,2.85,Available
D0031,2025-07-01,29.72,27.15,0.23,1.43,0.71,0.0,8.244,10.0612,2.73,Available
D0031,2025-08-01,29.14,25.99,0.24,1.16,0.67,0.0,8.2962,11.2457,2.92,Available
D0031,2025-09-01,25.69,24.91,0.21,1.08,0.64,0.0,7.9658,10.2998,2.57,Available
D0031,2025-10-01,26.77,23.94,0.21,0.97,0.62,0.0,7.0285,10.4736,2.51,Available
D0031,2025-11-01,25.02,22.85,0.2,1.09,0.59,0.0,8.6057,10.7494,2.46,Available
D0031,2025-12-01,23.51,21.96,0.18,0.89,0.57,0.0,7.2207,9.6979,2.13,Available
D0031,2026-01-01,,,,,,,,,,Missing
D0031,2026-02-01,22.4,20.02,0.18,0.97,0.52,0.16,7.961,11.0159,2.21,Available
D0031,2026-03-01,20.22,19.27,0.18,0.75,0.5,0.0,8.3668,11.1329,2.15,Available
D0031,2026-04-01,20.09,18.42,0.18,0.85,0.48,0.0,8.2199,11.6905,2.15,Available
D0031,2026-05-01,19.42,17.49,0.17,0.93,0.46,0.31,8.6193,11.5861,2.03,Available
D0031,2026-06-01,16.65,16.62,0.15,0.87,0.43,0.0,8.014,11.1512,1.85,Available
D0031,2026-07-01,17.5,15.4,0.14,1.22,0.41,0.0,8.7026,11.1325,1.71,Available
D0032,2025-04-01,48.62,43.96,0.36,1.75,1.12,0.0,7.8029,9.8548,4.33,Available
D0032,2025-05-01,44.88,42.53,0.33,1.43,1.07,0.16,6.6145,9.2197,3.92,Available
D0032,2025-06-01,42.84,40.84,0.32,1.69,1.04,0.0,7.0573,9.3484,3.82,Available
D0032,2025-07-01,39.9,39.57,0.35,1.27,1.0,0.0,7.2129,10.4794,4.15,Available
D0032,2025-08-01,43.69,38.29,0.34,1.28,0.97,0.0,8.0469,10.5925,4.06,Available
D0032,2025-09-01,39.46,36.75,0.32,1.54,0.94,0.0,7.5247,10.5264,3.87,Available
D0032,2025-10-01,39.7,35.38,0.33,1.37,0.9,0.0,8.04,11.1857,3.96,Available
D0032,2025-11-01,37.12,34.25,0.3,1.13,0.86,0.0,7.8715,10.661,3.65,Available
D0032,2025-12-01,33.58,32.83,0.27,1.42,0.84,0.0,7.912,9.8773,3.24,Available
D0032,2026-01-01,35.25,31.62,0.23,1.21,0.8,0.0,7.0095,8.548,2.7,Available
D0032,2026-02-01,31.34,30.39,0.28,1.23,0.77,0.0,8.2697,10.949,3.33,Available
D0032,2026-03-01,30.19,29.46,0.27,0.93,0.74,0.0,7.6138,10.911,3.21,Available
D0032,2026-04-01,30.53,28.36,0.25,1.1,0.72,0.0,7.7872,10.3997,2.95,Available
D0032,2026-05-01,27.91,27.42,0.22,0.94,0.69,0.0,7.6959,9.7166,2.66,Available
D0032,2026-06-01,27.31,26.57,0.21,0.85,0.67,0.0,7.3264,9.6378,2.56,Available
D0032,2026-07-01,28.35,25.49,0.22,1.08,0.65,0.0,7.9497,10.5901,2.7,Available
D0033,2026-05-01,34.56,30.51,0.29,2.04,1.46,0.0,8.8978,11.5315,3.52,Available
D0033,2026-06-01,30.87,28.72,0.29,1.79,1.37,0.0,9.7882,11.9561,3.43,Available
D0033,2026-07-01,28.9,26.96,0.27,1.76,1.29,0.0,8.6423,11.9839,3.23,Available
D0034,2025-12-01,158.02,156.84,1.51,10.15,6.33,0.0,9.9695,11.5319,18.09,Available
D0034,2026-01-01,,,,,,,,,,Missing
D0034,2026-02-01,149.88,136.5,1.28,8.11,5.48,0.0,9.2244,11.2844,15.4,Available
D0034,2026-03-01,149.37,130.17,1.35,6.33,5.17,0.0,9.0561,12.4206,16.17,Available
D0034,2026-04-01,127.21,123.96,1.2,6.21,4.93,2.95,8.2094,11.5735,14.35,Available
D0034,2026-05-01,117.25,116.85,1.03,7.11,4.7,0.0,8.5802,10.6265,12.42,Available
D0034,2026-06-01,111.99,111.37,1.06,5.48,4.43,0.0,9.1749,11.4298,12.73,Available
D0034,2026-07-01,120.61,105.44,0.97,5.93,4.22,0.0,8.1752,10.9884,11.59,Available
D0035,2025-09-01,320.39,290.35,2.16,17.31,14.24,0.0,7.0536,8.9297,25.93,Available
D0035,2025-10-01,292.34,261.3,2.34,29.05,13.44,0.0,7.8621,10.768,28.14,Available
D0035,2025-11-01,264.57,244.59,2.32,16.71,12.1,0.0,8.2454,11.3868,27.85,Available
D0035,2025-12-01,242.34,228.4,2.12,16.19,11.32,0.0,8.3386,11.1172,25.39,Available
D0035,2026-01-01,243.68,215.0,2.07,13.4,10.57,0.0,8.6847,11.53,24.79,Available
D0035,2026-02-01,230.34,202.28,1.73,12.72,9.95,0.0,8.4736,10.2489,20.73,Available
D0035,2026-03-01,216.39,190.19,1.49,12.09,9.36,0.0,7.2005,9.3874,17.85,Available
D0035,2026-04-01,195.11,179.65,1.6,10.54,8.8,0.0,7.4904,10.6926,19.21,Available
D0035,2026-05-01,193.0,168.03,1.48,11.62,8.32,0.0,7.3331,10.5945,17.8,Available
D0035,2026-06-01,175.33,157.82,1.48,10.21,7.78,0.0,7.8791,11.2637,17.78,Available
D0035,2026-07-01,168.37,147.62,1.18,10.2,7.31,0.0,7.3071,9.5537,14.1,Available
D0036,2026-04-01,311.0,291.19,3.45,15.21,10.94,0.0,11.4371,14.218,41.4,Available
D0036,2026-05-01,278.57,274.14,2.87,17.05,10.39,0.0,10.0628,12.5718,34.46,Available
D0036,2026-06-01,283.06,261.78,3.05,12.36,9.79,0.0,10.8378,13.9883,36.62,Available
D0036,2026-07-01,246.47,243.86,2.91,17.92,9.34,0.0,11.2786,14.3307,34.95,Available
D0037,2024-07-01,29.79,28.89,0.29,1.32,0.83,0.0,9.5696,11.8451,3.42,Available
D0037,2024-08-01,27.62,27.49,0.29,1.4,0.8,0.0,10.0863,12.569,3.46,Available
D0037,2024-09-01,26.84,26.45,0.26,1.04,0.76,0.0,9.4025,11.9805,3.17,Available
D0037,2024-10-01,27.0,25.16,0.25,1.29,0.73,0.37,10.1153,11.6926,2.94,Available
D0037,2024-11-01,27.32,24.0,0.23,1.16,0.69,0.0,8.7214,11.6526,2.8,Available
D0037,2024-12-01,25.69,22.77,0.24,1.23,0.66,0.02,9.5504,12.6047,2.87,Available
D0037,2025-01-01,22.83,21.4,0.21,1.37,0.63,0.0,8.6083,11.9794,2.56,Available
D0037,2025-02-01,20.57,20.42,0.19,0.98,0.59,0.0,8.32,11.1274,2.27,Available
D0037,2025-03-01,20.35,19.39,0.19,1.03,0.56,0.17,9.8445,11.9251,2.31,Available
D0037,2025-04-01,20.78,18.61,0.17,0.78,0.54,0.0,9.1975,10.7089,1.99,Available
D0037,2025-05-01,19.4,17.6,0.18,1.01,0.51,0.0,9.8046,11.9847,2.11,Available
D0037,2025-06-01,17.22,16.87,0.14,0.73,0.49,0.0,8.3467,10.0498,1.7,Available
D0037,2025-07-01,15.99,15.94,0.16,0.93,0.47,0.0,9.4366,12.3344,1.97,Available
D0037,2025-08-01,16.41,15.14,0.14,0.8,0.44,0.0,9.2227,11.2805,1.71,Available
D0037,2025-09-01,16.54,14.56,0.15,0.58,0.42,0.16,9.3673,12.7058,1.85,Available
D0037,2025-10-01,16.08,13.99,0.13,0.57,0.4,0.0,8.8407,11.2329,1.57,Available
D0037,2025-11-01,14.52,13.4,0.14,0.59,0.39,0.0,9.799,12.1255,1.62,Available
D0037,2025-12-01,14.38,12.86,0.13,0.54,0.37,0.0,10.1476,11.7676,1.51,Available
D0037,2026-01-01,13.91,12.22,0.1,0.64,0.35,0.0,8.4092,10.1833,1.24,Available
D0037,2026-02-01,12.25,11.58,0.11,0.64,0.34,0.0,9.2125,10.9106,1.26,Available
D0037,2026-03-01,12.45,11.03,0.11,0.55,0.32,0.0,9.9161,12.4358,1.37,Available
D0037,2026-04-01,11.85,10.52,0.11,0.51,0.3,0.0,9.6759,12.6827,1.33,Available
D0037,2026-05-01,11.26,10.08,0.11,0.44,0.29,0.0,9.3063,12.5476,1.26,Available
D0037,2026-06-01,,,,,,,,,,Incomplete
D0037,2026-07-01,10.25,9.21,0.09,0.37,0.26,0.0,8.3925,11.1846,1.03,Available
D0038,2025-02-01,48.46,42.74,0.42,1.78,1.1,0.0,10.1473,11.817,5.05,Available
D0038,2025-03-01,46.75,41.1,0.43,1.64,1.06,0.0,9.351,12.4646,5.12,Available
D0038,2025-04-01,41.86,39.57,0.36,1.53,1.02,0.0,8.383,10.9059,4.32,Available
D0038,2025-05-01,40.71,38.03,0.37,1.54,0.98,0.69,8.958,11.606,4.41,Available
D0038,2025-06-01,38.11,36.64,0.34,1.39,0.94,0.0,9.0173,11.0205,4.04,Available
D0038,2025-07-01,38.38,35.38,0.35,1.26,0.91,0.0,8.4684,11.7828,4.17,Available
D0038,2025-08-01,36.34,34.17,0.33,1.21,0.87,0.0,9.4569,11.4847,3.92,Available
D0038,2025-09-01,36.19,32.81,0.3,1.36,0.84,0.0,8.7402,10.8302,3.55,Available
D0038,2025-10-01,35.02,31.59,0.29,1.22,0.81,0.0,9.1165,10.9633,3.46,Available
D0038,2025-11-01,33.33,30.38,0.27,1.21,0.78,0.0,8.6192,10.4854,3.19,Available
D0038,2025-12-01,30.0,29.36,0.29,1.02,0.75,0.0,9.1436,11.7184,3.44,Available
D0038,2026-01-01,29.17,28.37,0.23,0.99,0.73,0.0,8.3123,9.8188,2.79,Available
D0038,2026-02-01,27.99,27.18,0.28,1.19,0.7,0.48,9.7258,12.3607,3.36,Available
D0038,2026-03-01,26.68,26.21,0.25,0.97,0.67,0.0,9.3273,11.6011,3.04,Available
D0038,2026-04-01,27.37,25.29,0.22,0.92,0.65,0.0,8.5857,10.6404,2.69,Available
D0038,2026-05-01,26.33,24.27,0.27,1.02,0.63,0.0,9.8702,13.1528,3.19,Available
D0038,2026-06-01,,,,,,,,,,Missing
D0038,2026-07-01,24.42,22.55,0.2,0.88,0.58,0.0,8.5985,10.4019,2.35,Available
D0039,2025-06-01,326.4,293.77,2.4,10.75,8.98,0.0,8.1311,9.8135,28.83,Available
